,id,label,text,img
7352,54039,1,90 percent of indians are idiots: justice markandey katju, academic_gown mortarboard abaya vestment suit
7353,69025,1,"apparently you can get a pull start on your dishwasher, who knew", web_site can_opener book_jacket corkscrew carpenter's_kit
7354,39478,0,when both ya girl and ya side piece cycle come on... y'all hoes friends now?, suit Windsor_tie groom gown comic_book
7355,87420,0,hitler eating dinner, teddy book_jacket fur_coat barbershop kuvasz
7356,28051,0,portrait of a psychopath, book_jacket comic_book sweatshirt mask cloak
7357,1827,0,if your man is offended by this then he's never been hunting, book_jacket fox_squirrel Irish_water_spaniel curly-coated_retriever cougar
7358,14603,1,ratchet strap, minivan minibus pickup beach_wagon jeep
7359,10926,0,traditional african tribe, accordion French_horn book_jacket breastplate trombone
7360,7649,0,i see no difference, vacuum power_drill reel chain_saw gasmask
7361,81934,0,"brows can't be rushed just like a mustache can't be rushed, you'll end up with too little or the wrong shape", book_jacket mask comic_book bow_tie lipstick
7362,47825,0,your pug is cute as hell that's my son, bow_tie pomegranate sunglasses pug screwdriver
7363,96470,1,this is what it's like to be gay in iran, hatchet broom ox oxcart water_buffalo
7364,79128,1,will you hurry up and die you chocolatey little fuck i'm fucking starving, platypus triceratops hippopotamus ibex wallaby
7365,9364,1,all races are equal, bobsled tub shopping_cart neck_brace candle
7366,68527,0,pedal pedal, Windsor_tie academic_gown suit groom mortarboard
7367,61827,1,things white people do mass shootings smoke meth fuck their family members fuck animals steal from blacks lie about being racist suck as sports, sports_car racer car_wheel web_site gown
7368,63804,1,this is the muslim brotherhood, space_shuttle fountain missile drilling_platform stage
7369,7431,0,leave no dog behind, Italian_greyhound whippet toy_terrier Staffordshire_bullterrier Mexican_hairless
7370,81279,1,islam is a religion of peace behead those who mock islam, flute oboe rifle plane bassoon
7371,64015,1,manditory vaccinations with no exemptions i do nazi the problem..., book_jacket microphone stage comic_book spotlight
7372,27083,1,never wear gloves when operating rotating machinery retard, lumbermill vault thatch bannister barrel
7373,35701,0,i don't always play golf but when i do i go balls deep, jersey bow_tie sweatshirt cellular_telephone suit
7374,31948,0,the left can't meme because the left is a meme, harmonica cellular_telephone ocarina panpipe whistle
7375,12968,0,when your little car bomber brings home his first girlfriend, seat_belt limousine minibus minivan golfcart
7376,76450,0,my liberal privilege kept me out of prison, suit Windsor_tie groom notebook pinwheel
7377,36840,0,when you realize you put your dick in crazy, chain bow hatchet barbershop sunglass
7378,17308,1,"white people worldwide need to know that south africa is a template for europe, america, australia, canada we jews control all white countries media & education", comic_book book_jacket web_site assault_rifle rifle
7379,51497,1,when you tryna not be islamaphobic but that dudes backpack a lil too bulky, sea_lion Mexican_hairless otter dugong eel
7380,18724,0,cholos be like happy veteranos day ese, plunger three-toed_sloth hatchet maraca rugby_ball
7381,24975,0,gets ready quickly takes nein hours, lipstick book_jacket perfume face_powder pick
7382,48120,0,rise of the planet of the apes (1963, macaque capuchin marmoset patas guenon
7383,6481,0,where's kaepernick? i need my car washed, book_jacket comic_book sleeping_bag mountain_tent ping-pong_ball
7384,56872,0,someone get me out of here, cougar Egyptian_cat lynx tiger_cat tiger
7385,24603,0,they gone be feeling on my boooooty, jersey ice_lolly sunscreen barbershop Band_Aid
7386,62405,0,obama trump pewdiepie's wedding, scoreboard web_site stage killer_whale spotlight
7387,67124,0,when you're discussing serious libertarian issues and a trump supporter pops in to agree with you, pinwheel balance_beam ping-pong_ball ice_lolly sarong
7388,95801,1,"prize the real, not the imitation tranny men as 'women' women as women are fools gold are real gold", head_cabbage earthstar gyromitra conch hen-of-the-woods
7389,61259,0,absolutely haram absolutely halal, horizontal_bar parallel_bars bikini maillot thatch
7390,38491,0,politicians before elections politicians after elections, weasel German_shepherd book_jacket mink indri
7391,87539,1,when muhammad goes in dry, llama ram Arabian_camel bighorn ostrich
7392,63981,1,look son another terrorist attack by peaceful muslims!, stole ear corn oxcart worm_fence
7393,34796,0,"san francisco bans plastic straws, but will still provide plastic needles for its junkies", syringe matchstick rule cleaver hammer
7394,75026,0,together we are stronger, jean miniskirt motor_scooter crash_helmet umbrella
7395,20814,0,but i'm happy in my little home the world changes around me, wig wool chain_mail cloak book_jacket
7396,62105,0,"ah, i think we may have found the problem you appear to be a person of colour", cardigan pajama stage theater_curtain rapeseed
7397,69027,0,life handed me lemons and i fucked them.. now my pee hole burns, suit Windsor_tie comic_book book_jacket web_site
7398,79423,1,visit germany before germany visits you, web_site book_jacket comic_book airship ski
7399,72685,0,are you feeling well? is there anything i can get for you?, brassiere web_site gown hourglass chainlink_fence
7400,57938,0,the jewish are strong for having survived this, academic_gown mortarboard suit theater_curtain stage
7401,79084,0,when you stick it in her ass and hit a rock hard turd a duel!, comic_book harp bookshop book_jacket hair_spray
7402,41539,0,influence elections? you mean like encouraging illegal immigrants to vote?, comic_book stage book_jacket theater_curtain guillotine
7403,85429,1,locked my keys in the car at the abortion clinic it was so awkward going in and asking for a coat hanger, tiger tiger_cat book_jacket lynx comic_book
7404,82369,0,"impeach and deport ilhan omar ""this is not going to be the country of white people. -rep. ilhan omar (d-mn)", abaya bathing_cap bonnet cloak parking_meter
7405,42391,0,when the serb kid starts talking mad shit, notebook cellular_telephone mouse web_site diaper
7406,41835,0,ford owner blew a rod wasnt talking about his engine, recreational_vehicle grille beach_wagon chain_saw minivan
7407,48673,0,"my empathy for the suffering in gaza does not make me anti-semitic, nor does it make me pro-hamas or anti-israel. it makes me human it makes you a shill accomplice for hamas and hezbollah terrorists! if you don't see that,.. it makes you stupid!", web_site comic_book book_jacket menu brass
7408,5782,1,you know what grinds my gears? niggers, comic_book web_site toyshop puck abaya
7409,59678,1,me thinking about lunch 5min after clocking in, remote_control jersey sweatshirt prison comic_book
7410,38094,1,chevy guys be like we just got done muddin' ford guys be like we just got done muddin, diaper scale miniskirt gown bath_towel
7411,20538,1,what do you call a nun in a wheelchair? virgin mobile, Windsor_tie suit bolo_tie comic_book book_jacket
7412,59230,0,when it's finally self car day, bathtub tub washbasin shower_cap bath_towel
7413,50813,0,the white house is a dump because trump filled it with trash, jersey wig stage book_jacket hair_spray
7414,60892,0,49 people were killed at christchurch muslim 49 people were killed at christchurch mosques muslim, abaya gown kimono backpack plastic_bag
7415,74238,0,when your little one brings home a new pet, llama Great_Dane ram standard_poodle ox
7416,84069,1,new seatbelt design: 45% less car accidents, gasmask oxygen_mask hair_slide hammer lab_coat
7417,12736,0,"nice watch you got there david thanks, my dad sold it to me before he passed", panpipe flute ocarina oboe groom
7418,89534,1,our forever first wookie, Yorkshire_terrier three-toed_sloth briard affenpinscher otterhound
7419,54389,1,be sure to spay or neuter your spouse today, mobile_home recreational_vehicle rain_barrel hog boathouse
7420,87956,0,"brother.... a day without a blast, a day wasted zakir naik", comic_book book_jacket bobsled web_site bow
7421,12546,1,"i saw a black man carrying a tv i rushed home to see if it was mine nope, mine was still there, polishing my shoes", theater_curtain stage cinema book_jacket jersey
7422,53427,0,ahmed i love you too, abaya bulletproof_vest military_uniform academic_gown neck_brace
7423,10895,0,what do you call a mexican without a car? carlos, sombrero cowboy_hat maraca bolo_tie drum
7424,84970,0,retarded you are kill yourself u must, mask snail triceratops cowboy_hat chambered_nautilus
7425,46081,0,give me high five, ice_lolly bubble wig basketball sunscreen
7426,41806,0,"don't be rude, folks go to their page and wish them a happy easter", book_jacket abaya plastic_bag bonnet handkerchief
7427,80453,1,the best thing about pulling a transgender. you know it will do anal, caldron cellular_telephone barrel window_shade rain_barrel
7428,17023,0,when you have a small dick and tell a jewish girl to suck it i can't, lipstick cellular_telephone lab_coat wig miniskirt
7429,73485,0,logan act arrest him now john kerry is now a treasonous pos, book_jacket suit Windsor_tie cellular_telephone lab_coat
7430,2867,0,russia #freesentsov #freekolchenko, vacuum jersey crutch swab jean
7431,49067,0,every woman need a good sucking vacuum cleaner, vacuum comic_book maillot book_jacket web_site
7432,63281,1,muslims muslims, comic_book web_site book_jacket academic_gown Windsor_tie
7433,36804,1,meanwhile at the isis strip club, Arabian_camel triceratops comic_book bathing_cap mushroom
7434,98504,0,hahaha good one let's burn 6 million to celebrate, candle altar torch dining_table matchstick
7435,54801,0,i'd rather push a chevy than drive a ford, minivan minibus jean ballplayer moving_van
7436,12489,0,welcome to europe our government told us that diversity makes us stronger and we should adopt their culture, academic_gown neck_brace prison jersey lab_coat
7437,53048,1,6 million lampshades never again, table_lamp lampshade spotlight hoopskirt miniskirt
7438,74286,0,make america great again!!!, suit groom bow_tie Loafer Windsor_tie
7439,20915,0,i see dead people they call me on the phone to complain about trump, Windsor_tie suit comic_book groom book_jacket
7440,45136,0,this is my neighborhood after a great community event we tried to keep it clean !, ashcan rain_barrel bucket mailbox milk_can
7441,39547,0,"how sad your life must be to put all of your hopes and dreams into this ""man.""", stage whistle Sussex_spaniel microphone kuvasz
7442,15093,1,how dare people make fun of our peaceful religion, unicycle jinrikisha crash_helmet military_uniform comic_book
7443,43278,0,illegal caravan we got this!, golfcart scoreboard recreational_vehicle web_site racer
7444,64325,0,i hurt my knee the other day but still gonna go christmas shopping, maillot maillot bikini brassiere Band_Aid
7445,1382,0,my body my choice, nail matchstick screw paintbrush syringe
7446,68431,1,if you lick a woman's clit for 20 minutes she will revert to factory settings and all's forgiven, suit notebook comic_book Windsor_tie academic_gown
7447,63510,0,"for heaven's sake, somebody get her more barbecue sauce", spatula ice_lolly cleaver king_crab pizza
7448,98276,1,the first annual mohammed-a-thon, book_jacket unicycle comic_book leatherback_turtle maze
7449,63052,0,when your son claims he can lead the troop, chimpanzee patas gorilla macaque guenon
7450,26839,1,"1 little, 2 little, 3 little ni99ers", pajama diaper wig Band_Aid brassiere
7451,42398,0,"chase you? bitch please, i dont even chase my liquor", Windsor_tie suit comic_book book_jacket groom
7452,19275,1,"they struck our colors and raised their own if you are not pissed, then you are part of the problem!", flagpole parachute umbrella mountain_tent maypole
7453,35429,0,hey muslim eat me!, honeycomb custard_apple Petri_dish Dutch_oven pretzel
7454,69084,0,she said i couldn't go fishing coz i had to mind the baby.. challenge accepted!!, reel pole coho paddle canoe
7455,46213,0,survey: are you gay or straight? me: lidentify. as tired. i'm just tired, web_site laptop notebook television scoreboard
7456,10259,0,they stole ma chickin i stole their life, book_jacket sweatshirt hair_spray wig sleeping_bag
7457,63412,0,when duty calls!, assault_rifle bow rifle hay thatch
7458,30245,1,when the special ed kid drops his penny, comic_book jersey web_site book_jacket envelope
7459,67904,0,good luck hillary don't blow it, jersey comic_book maillot sweatshirt wig
7460,23401,0,i just realized we know we don't want him in the same bathroom with our wives, tub bathtub borzoi washbasin toy_terrier
7461,69258,0,i'm really feeling it now, pajama miniskirt sarong steel_drum stole
7462,96704,1,sponge bob queer pants, packet swing rubber_eraser carton piggy_bank
7463,4658,0,"so, you think by being a a muslim sympathizer, this will somehow keep us from killing you ? you are a special kind of stupid", book_jacket comic_book conch brass cliff
7464,57160,0,when latinas are mad at you this how they sleep, diaper brassiere maillot bikini miniskirt
7465,34721,0,i said a glass of orange juice not just any juice, book_jacket bow_tie suit military_uniform television
7466,47609,0,when your friend has been posting suicidal memes in the group chat all day then you hear an ambulance drive past you did it you crazy son of a bitch you did it, comic_book suit Windsor_tie book_jacket web_site
7467,81950,0,every hour a warrior fights alone call your brother, harmonica rifle cellular_telephone military_uniform assault_rifle
7468,65843,0,it is time.. to meet king arthur at the round table, cuirass breastplate chain_mail pickelhaube shield
7469,72604,1,men are like dogs we're excited to see you... and have no clue what you're mad about, pug Brabancon_griffon bull_mastiff book_jacket web_site
7470,84059,1,"trans women are women, trans women are women, trans women are women, trans women are women, she still gotta get a prostate exam at 40 tho", brassiere bikini scoreboard maillot menu
7471,73681,0,i like a good shower don't jew?, military_uniform rifle book_jacket bulletproof_vest suit
7472,45806,1,white people after they put the divider in between your groceries, comic_book ski_mask Band_Aid book_jacket sweatshirt
7473,80965,1,"my milkshake brings muslims to the yard, and they're like .. allahu akbar!", stage ballplayer basketball theater_curtain parallel_bars
7474,70423,0,enough with the nazi jokes.. they make me führerious, book_jacket comic_book bow_tie television suit
7475,6951,0,never forget united we stand, book_jacket street_sign airship seashore carton
7476,80173,0,whatsthe difference between heroin and i? cops think twice before shooting heroin, academic_gown toilet_seat bulletproof_vest paddle seat_belt
7477,26314,0,"don't defile the lineage given to you by your forefathers do what's right, keep it white", ice_bear Arctic_fox brown_bear web_site white_wolf
7478,3256,0,when you ask for advice and they tell you to just be yourself you want me to get naked and start the revolution?, lipstick comic_book suit book_jacket hair_spray
7479,93786,1,"when the exchange student from america pulls out his assault rifle ""we don't do that here", lab_coat web_site notebook Windsor_tie Loafer
7480,21653,1,"hmmm... let's see, what kind of conspiracy theory can i get those white trash followers of mine to fall for next ?", suit academic_gown Windsor_tie scoreboard web_site
7481,79024,1,good morning gamers let's go kill some trannies, revolver book_jacket iPod rifle assault_rifle
7482,61894,0,when your put in fb jail ..but your not... even sweatin cause of your back up account, suit Windsor_tie Sussex_spaniel Afghan_hound Sealyham_terrier
7483,9312,0,need a hug ? i love hugs, Pembroke dingo Cardigan Eskimo_dog Siberian_husky
7484,90572,1,when you have fashion show at 8 but you have to be in auschwitz camp at 9, maillot bikini swimming_trunks brassiere sunscreen
7485,67309,1,deport illegal immigrants? let's start with white people, book_jacket comic_book theater_curtain coffee_mug television
7486,61928,0,because of this guy i have multiple profile disorder, tench barracouta gar ballplayer sunscreen
7487,43928,1,orange jews 100% concentrated, barbershop lab_coat Band_Aid prison neck_brace
7488,71308,0,looking for peace praying for peace, recreational_vehicle king_penguin prairie_chicken seashore web_site
7489,5294,0,a little bird told me it is going to be a beautiful day. i ate it, Persian_cat lynx great_grey_owl tabby marmoset
7490,85936,1,love is love respect, toyshop bakery puck desk teddy
7491,6489,1,a head diaper is required when you have shit for brains, bathing_cap web_site notebook ping-pong_ball laptop
7492,54983,0,marks left by a chevy marks left by a ford, solar_dish maze seashore sundial radio_telescope
7493,52078,0,how to get a black guy to see his baby, lab_coat cellular_telephone beaker loupe Petri_dish
7494,93586,0,dropped my phone on my face and now it looks i got into a street fight, wig prison panpipe academic_gown hair_spray
7495,61092,0,think pedophil hould be execut, guillotine bagel prison swing bell_cote
7496,37901,0,"put'n the ""ham"" in mohamed", rotisserie hog hippopotamus piggy_bank butcher_shop
7497,17953,1,four years for your bachelor's? i've worked 60 for my masters, harmonica cellular_telephone ocarina whistle plastic_bag
7498,27864,1,hey volks...im back ? did jew miss me ?, book_jacket comic_book military_uniform seat_belt suit
7499,69713,0,when you bout high as fuck !, suit sweatshirt pajama jean sleeping_bag
7500,93401,0,look dad im doing it you did it tyrone!, lawn_mower tricycle park_bench bicycle-built-for-two rocking_chair
7501,93142,1,dam baby is that ass a school? cuz i wanna shoot some kids in it., sleeping_bag cloak jean web_site trench_coat
7502,51032,0,a head diaper is required when you have shit for brains, spotlight iron bathing_cap web_site seashore
7503,96305,0,"you will never see refugees in america mistreated when things turn to shit, we welcome others with open arms, dust off our guns and try to help", paddle sombrero book_jacket rifle tray
7504,72819,0,"""no, this is no good. you could fit a mexican child through here", worm_fence picket_fence shovel bannister king_penguin
7505,26493,1,"if this is banned in islamic countries, shouldnt this be banned in western countries?", bikini brassiere maillot Granny_Smith volleyball
7506,15768,1,thinking before robbery, bulletproof_vest jersey cellular_telephone sweatshirt jinrikisha
7507,95283,1,happy cinco de ported!, suit Windsor_tie academic_gown notebook Loafer
7508,83960,0,protect gays rights, microphone stage acoustic_guitar drumstick drum
7509,62409,1,muslims did this islam is not a religion! it's the world's largest death cult christian girl: killed for refusing to convert to islam this is islam, comic_book book_jacket violin bookshop suit
7510,46739,0,i'm free mos it's just texting, suit Windsor_tie bow_tie bulletproof_vest oboe
7511,6198,0,"""vieques u.s. territory march 2019"" constant military bomb explosions!! """, geyser volcano steam_locomotive missile book_jacket
7512,14329,1,black pastors are the new house negroes the gatekeepers of mental slavery, academic_gown mortarboard comic_book wig sweatshirt
7513,61753,0,i might be an asshole but at least i push my cart back to the cart return when i'm done with it...you lazy piece of shit, suit book_jacket wig crossword_puzzle Windsor_tie
7514,39816,1,genuine dumbass mexican, sombrero cowboy_hat maraca peacock sunscreen
7515,21609,0,holocaust makes me sad!, Band_Aid sock crutch Loafer buckle
7516,24593,1,"jesus christ may have 2,000 people with 5 loaves of bread and 2 fish. but adolf hitler made 6 million jews toast", tiger tiger_cat book_jacket space_shuttle comic_book
7517,29385,0,when you drop your care package and someone else takes all the loot, suit Windsor_tie groom bow_tie notebook
7518,95034,0,"""a wiggle never hurt anybody."" dorothy donegan pianist", golf_ball croquet_ball brass park_bench megalith
7519,12547,1,gonna go outside #yolo anne frankly i thought she should have stayed home, book_jacket bookshop comic_book web_site suit
7520,87564,1,72 dead in syrian chemical attack ha... rookie numbers, upright grand_piano book_jacket bow_tie oboe
7521,46730,1,obama voters, otterhound Irish_terrier Border_terrier soft-coated_wheaten_terrier Norwich_terrier
7522,86194,0,"to my followers who are in my notifications regularly i see you, and you're awesome", cellular_telephone comic_book book_jacket remote_control Band_Aid
7523,26049,0,i do not want to hear anymore about gun control from a person who is making it easy for iran to obtain nuclear weapons!!!, comic_book racket book_jacket shopping_basket bow
7524,94156,0,i'm proof that even the dumbest student can one day lead the democrat party, lab_coat barbershop jean restaurant cellular_telephone
7525,41802,1,my religion is the religion of peace if you don't believe in it we will kill you, book_jacket comic_book lab_coat cellular_telephone wig
7526,63104,0,i did the math we can't afford the cat, whippet English_foxhound basenji Appenzeller Cardigan
7527,97183,0,when you sleep with a jewish girl, academic_gown cello suit violin groom
7528,10289,0,when you're trying to keep eye contact but her cleavage game is strong, African_chameleon green_lizard agama American_chameleon common_iguana
7529,46078,0,today taxi tomorrow freightliner, abaya sunglasses cloak sunglass mountain_tent
7530,46807,0,a good american is a dead american, cinema stage theater_curtain library oboe
7531,83719,1,most people see a junkie meth addict i see a punching bag and a $10 blowjob one man's trash is another mans treasure, ocarina loupe panpipe harmonica notebook
7532,29416,0,i hate when walmart doesn't have what i need, pajama kimono suit gown web_site
7533,53682,1,"the fuck you mean ""do i smoke?"" i smoke more than a jamaican bonfire", comic_book book_jacket Windsor_tie suit bow_tie
7534,18935,0,ford owner blew a rod wasnt talking about his engine, pajama hand_blower sleeping_bag quilt tub
7535,41650,0,what's burning?, buckeye wooden_spoon cup matchstick acorn
7536,28059,0,good morning sleepyhead, crib tub Band_Aid bathtub dishwasher
7537,76359,0,so you're against immigration? splendid! when do you leave?, book_jacket comic_book oboe pickelhaube rifle
7538,78094,1,pray for the starving children while i hold this gold thingy, vestment throne altar mask barbershop
7539,68954,0,meanwhile at the isis strip club, Arabian_camel triceratops comic_book book_jacket ostrich
7540,46295,1,if i become a superhero would i be an ex-men or a trans-former, wig jersey lab_coat hair_spray academic_gown
7541,96302,1,a muslim party, military_uniform lab_coat plastic_bag torch gasmask
7542,91730,1,anything that doesn't belong to them black people, Band_Aid diaper piggy_bank cup tub
7543,73986,0,when you and your best friend hate the same person, cellular_telephone swing plunger croquet_ball dumbbell
7544,41062,0,got a new slow cooker today, Crock_Pot hot_pot toaster Dutch_oven wallaby
7545,65140,0,those fucking idiots, stage book_jacket comic_book drumstick sax
7546,60132,0,most of ya'lls baby dads look like this and it shows, bassoon jersey stage electric_guitar racket
7547,57831,1,trust me the muslims wont rape you now, book_jacket rugby_ball comic_book bobsled barrow
7548,15067,0,feeling cute may go out with my cousins later, golden_retriever Labrador_retriever cocker_spaniel Sussex_spaniel beagle
7549,97415,0,one of the most sold items this holiday season!, slug snail platypus nematode Band_Aid
7550,7259,0,come here girl let me smell yo butt, boxer Brabancon_griffon bull_mastiff malinois minivan
7551,62580,0,lawdi what wrong with these cherr'n?, hair_spray book_jacket sunscreen wig head_cabbage
7552,16785,0,yall ready to eat!?, mixing_bowl trifle measuring_cup eggnog hand-held_computer
7553,31852,0,"oh i pissed you off? suck it up buttercup i'm an asshole, it's what i do", Windsor_tie suit bow_tie lab_coat sunglasses
7554,79138,1,never trust women, hatchet ice_lolly matchstick syringe torch
7555,87065,1,once a year women go completely crazy for about 365 days, iron web_site lab_coat jean book_jacket
7556,80319,0,venezuelans are being marked with numbers to stand in line at government supermarkets 1832 this is what democrats want to bring to america, Band_Aid volleyball ballplayer bearskin torch
7557,38546,0,jew mad? fuhrererious, mask space_shuttle torch caldron chime
7558,48012,0,"when you're doing introductions on the first day of class and your teacher makes you say 3 things about yourself an arm like a damn rocket, a cock like a burmese python and the mind of a fucking scientist", panpipe book_jacket comic_book chain_mail brass
7559,12509,0,walking away from the bathroom after accidentally eating some gluten, comic_book hair_spray book_jacket web_site ping-pong_ball
7560,50873,1,it wasn't my fault my truck has tranny issue's, wig lab_coat stole neck_brace fur_coat
7561,56304,1,when you and ya partner see an unarmed black youth, military_uniform trench_coat scoreboard bulletproof_vest prison
7562,59301,0,when everyone loves your beautiful smile, wig sweatshirt lab_coat stole jersey
7563,81760,0,what does a baby from auschwitz look like?, microphone stage comic_book lipstick book_jacket
7564,85139,1,i will find you and i will kill you you black bastard, Windsor_tie comic_book suit web_site book_jacket
7565,85213,0,me: you wanna watch porn or golf? her: porn: you already know how to play golf, studio_couch quilt remote_control neck_brace pajama
7566,34570,0,exclusive footage of barack and michelle's 1st kiss, groom suit stage academic_gown bassoon
7567,12873,1,"oh, he's using you for sex? stop bitching, sex is awesome. complain when he's using you for laundry ..or a human shield", maillot maillot brassiere swimming_trunks diaper
7568,27038,1,when you ask the jewsih girl for her number and she starts rolling up her sleeve, stage drumstick pinwheel lipstick panpipe
7569,43026,0,"when you haven't stolen anything, used snap benefits or been loud at the movies for a few weeks", cellular_telephone web_site reflex_camera harmonica abaya
7570,85190,1,i eat ass, sweatshirt cloak wig abaya wool
7571,29576,0,rock. paper. scissors throat punch!, gorilla book_jacket orangutan chimpanzee bison
7572,59061,0,these are not the terrorists terrorists want to brutally murderer you for being human. i do not. ω you're looking for, comic_book diaper book_jacket jersey sleeping_bag
7573,78239,0,now thats a picture of a brave individual, Band_Aid academic_gown mortarboard web_site menu
7574,35746,0,don't mind me just harvesting memes, harvester thresher wreck tractor hay
7575,34876,1,"on ur way going to d church, u see someone beating ur mum like dis what would you do?", trench_coat cellular_telephone jean hair_spray sweatshirt
7576,81243,0,when you spam your friends with kdrama and kpop memes i'm in the middle of gracing you with a divine blessing, prison car_mirror pole abaya turnstile
7577,36158,0,when your girlfriend says treat me like a princess, car_wheel tank sports_car motor_scooter minivan
7578,34971,0,dashing through the grass im coming to rape your ass, three-toed_sloth sliding_door obelisk viaduct indri
7579,37425,1,clint eastwood and michelle obama, squirrel_monkey koala macaque titi baboon
7580,34659,0,the muslim plague is spreading like herpes, lakeside valley alp sandbar dam
7581,84291,1,"housing, free gas, free electricity, free healthcare and free education for my wives and children. to show graditude for your generosity, i'll groom your 12 year old daughters, blow up your trains, planes and buses and preach hate through a dawah stall in your local city and town centres with the purpose of turning your generous country into the same shithole i originally took refuge from, allahu akbar!", web_site lab_coat sweatshirt seashore book_jacket
7582,19823,0,"and god said let's make kittens soft and warm, like fuzzy hugs and put tiny razor blades on their feet", lynx tiger_cat Egyptian_cat Persian_cat tabby
7583,71658,0,meanwhile at the isis strip club, bathing_cap Arabian_camel book_jacket web_site triceratops
7584,6584,1,when you consume too much trans fat, vestment cloak poncho stole overskirt
7585,70539,0,2 years of trump in office: 37 indictments. 8 years of obama in office: 0 indictments, lab_coat wig web_site book_jacket Windsor_tie
7586,51208,0,me: puts bag of popcorn into the microwave. everyone at the senior center :, Band_Aid comic_book book_jacket wool jigsaw_puzzle
7587,13640,0,authentic lunch in venezuela, frying_pan plate wok Dutch_oven potpie
7588,24067,0,your family story is waiting to be found at incestry.com, golden_retriever Great_Pyrenees kuvasz borzoi swab
7589,84951,0,too young to drink coffee, hoopskirt overskirt gown diaper face_powder
7590,28046,1,literally me on social media *respect womens* me in irl *bang dishwashers* *respect womens*, comic_book web_site stage pole mountain_bike
7591,52708,1,"2011 gt3 rs with a rebuilt tranny $157,876", sports_car racer car_wheel convertible passenger_car
7592,15726,0,samuel l jackson wearing a hat, bulletproof_vest jersey ballplayer sweatshirt stage
7593,87936,1,sandwich law: no sandwich is complete without bacon, burrito trifle pizza hotdog potpie
7594,82450,0,keep us safe from rats, baboon tarantula titi vulture quail
7595,52947,1,lost african tribe, baboon macaque langur marmoset patas
7596,84913,0,hey captain mexico are you able to leap tall trump walls in a single bound, shield street_sign football_helmet rugby_ball volleyball
7597,26185,0,when the cops ask to look in your niqab but they legally can't, ski_mask abaya mask parking_meter spider_monkey
7598,83670,0,"then she said, ""go with your other bitch!"" bitch! you are my other bitch!", suit Windsor_tie comic_book groom book_jacket
7599,34179,1,hey muslims kiss my american ass!, bow_tie sombrero cleaver cowboy_hat Windsor_tie
7600,19635,0,when you can smell shit but you're not sure if it's his arse or your hands, sunscreen Band_Aid diaper bathing_cap shower_cap
7601,25369,0,banging a squirter not fun for a gay man, power_drill water_bottle bow sunscreen water_jug
7602,46712,0,once you go black so does your eye, theater_curtain cloak abaya wig mountain_tent
7603,90342,1,hold my hookah pipe! when it comes to interracial marriage too many of our brothers are not marrying our sisters, abaya web_site bulletproof_vest bow prison
7604,96708,0,even casey anthony cared enough about her daughter to vaccinate her, web_site diaper crib cradle sleeping_bag
7605,42603,0,domestic abuse is not a laughing matter, Band_Aid jean tub television bathtub
7606,90725,1,whats worse than a female driver?, packet throne perfume candle book_jacket
7607,56438,0,under the name of multiculturalism we let terrorist into this country, home_theater military_uniform stage web_site theater_curtain
7608,24875,0,im this pretty because make up works miracles, web_site cardigan jersey sweatshirt jean
7609,53810,0,do nothing about global poverty while sitting on golden throne and holding golden stick goes to heaven spend more than half of his fortune to fight global poverty goes to hell go home logic..!! you are drunk, web_site book_jacket comic_book brass television
7610,46907,0,get the camera out of my face!!, Band_Aid wig sunscreen corn syringe
7611,46578,0,it's a beautiful day i think ill skip my meds and stir shit up a bit, book_jacket comic_book bow_tie suit Windsor_tie
7612,54130,1,if this terrorizes you and this doesn't something is very wrong with you, comic_book parachute drumstick toyshop book_jacket
7613,28401,0,when you're at a party and no one wants to talk about fishing, restaurant military_uniform plate rocking_chair notebook
7614,78015,1,how a woman tells society she is single, harmonica studio_couch jean bath_towel matchstick
7615,96280,0,she's chilling with her new purchases, trench_coat stole sunglass sunglasses lab_coat
7616,73659,0,in norway we rape after dinner, plate restaurant consomme menu carbonara
7617,50489,0,the face you make after you just finished your morning prayer, sweatshirt corn shower_cap jersey cowboy_hat
7618,2768,0,when you look in your neighbor's yard and see an illegal immigrant mowing their lawn, lawn_mower go-kart forklift harvester book_jacket
7619,57012,0,albanians taking a photo, polecat bookshop weasel cinema black-footed_ferret
7620,10258,1,*lands plane successfully as planned * everyone at the twin tower:, suit Windsor_tie bow_tie groom Loafer
7621,10682,1,"stephen miller, architect of the policy to seperate children from their parents at the border. the jew with the soul of a nazi", suit Windsor_tie comic_book book_jacket tobacco_shop
7622,18764,0,mississippi wind chime, pop_bottle perfume water_bottle water_jug beaker
7623,31059,1,when the kush so good you lose chromosomes, park_bench crutch jean folding_chair rocking_chair
7624,3285,0,i wanna see the most fucked up meme. lets see what you got, comic_book web_site book_jacket scoreboard pajama
7625,56179,0,from no child left behind to no child left alive, marimba suit academic_gown Windsor_tie limousine
7626,87592,1,"ernie exclaims loudly ""allāhu akbar!"" as bert banks towards the city's airspace", packet toyshop teddy eggnog soap_dispenser
7627,29051,0,when your annoying neighbours are mowing their lawn suddenly when you go out to finally sun bathe, web_site abaya stole lotion sweatshirt
7628,17528,1,blame other countries for having no culture rape women everyday, microphone stage acoustic_guitar drumstick electric_guitar
7629,87024,0,how you show up for the pta meeting when you know your kid has been a little shit, trench_coat book_jacket military_uniform pickelhaube rifle
7630,40967,1,donald trump proving you don't have to be poor to be white trash, suit Loafer groom bow_tie Windsor_tie
